ID,PRICE
18510,591363.9398017069
18511,1535388.2877942496
18512,992399.9442889745
18513,464470.28290387866
18514,250092.11901658183
18515,494641.54928955523
18516,332440.1458076166
18517,274156.68660276313
18518,465499.4844470817
18519,410989.9547063365
18520,486526.32536136376
18521,856607.2746485531
18522,641531.6478124282
18523,684091.1125741081
18524,473388.8828792247
18525,423172.16554671555
18526,1331504.5506617096
18527,704632.8905118703
18528,649375.7259992397
18529,465923.08254810295
18530,416847.98777163384
18531,462215.9096239597
18532,602758.8798570648
18533,687523.951916121
18534,701418.569141267
18535,1063752.790534707
18536,1218354.734121994
18537,340507.70665445115
18538,377789.64683809906
18539,1965384.2279088586
18540,417235.8379248432
18541,466000.20998652774
18542,1201671.2020553334
18543,347392.11561027524
18544,274473.9034572634
18545,1417268.519484406
18546,972724.7866791069
18547,856590.2339429539
18548,1267634.6231166339
18549,569605.7270142274
18550,525628.1358966901
18551,646546.0468864144
18552,387744.9231948426
18553,468473.2773223959
18554,527411.7554913122
18555,662001.2844846015
18556,406564.90330115124
18557,653226.0510504285
18558,1011650.0136347025
18559,823988.7447577602
18560,594174.3593295536
18561,699082.7099017821
18562,559495.4142589603
18563,446891.10139580694
18564,389215.3358764213
18565,580266.6437417888
18566,364420.60065323464
18567,1029856.8135070747
18568,508658.1998719895
18569,831068.1827956908
18570,478841.5827853744
18571,551054.539343896
18572,598203.1685410043
18573,508885.57568182127
18574,785887.0622729666
18575,346251.7640305553
18576,965854.9242267202
18577,413722.6073754735
18578,350224.958017951
18579,1506996.7279810421
18580,567997.6531244393
18581,396847.82157154696
18582,727868.304667276
18583,387078.3800174741
18584,535639.4641684272
18585,665024.07419394
18586,449642.4130667659
18587,359970.17988069647
18588,623027.6676222571
18589,417804.4960543444
18590,582457.385639199
18591,682200.6504308257
18592,688345.3741414768
18593,534234.2063068142
18594,887469.936490723
18595,1029045.6011703794
18596,273800.3625509531
18597,329341.8588158496
18598,596752.9414174465
18599,1020885.7243447204
18600,498970.5116139727
18601,271134.2932601751
18602,469592.12766972446
18603,485808.48673112533
18604,1508227.9892642717
18605,794272.9060279978
18606,524840.5454631028
18607,2039248.976162561
18608,304261.1449822356
18609,1034173.420907283
18610,520617.1240439142
18611,1506416.6792350279
18612,446638.5127434852
18613,1312146.955734302
18614,705530.2134340316
18615,362480.8907074698
18616,585558.9098045251
18617,384124.9926532142
18618,832270.8035002457
18619,316633.1771679692
18620,373733.03802311636
18621,612461.9614522618
18622,375836.28082766844
18623,429622.9229331576
18624,933487.5453545479
18625,364529.03097625426
18626,486784.5721620747
18627,1293097.5802835086
18628,948145.5322505547
18629,1378682.7040815318
18630,712981.0573970418
18631,580276.6011328341
18632,792477.8229618671
18633,341139.56321897265
18634,734610.474481005
18635,503835.9153015252
18636,385247.866139162
18637,595450.6306621755
18638,905161.0672885076
18639,487353.4031378797
18640,456316.72571989533
18641,451941.66029971954
18642,407787.0637383247
18643,262071.11665015828
18644,589865.5035877597
18645,767701.7470709826
18646,1435420.8114645733
18647,549296.3551655781
18648,715465.9563910322
18649,558122.8141270559
18650,385399.068504143
18651,144778.90768372332
18652,555161.7666194955
18653,513191.67958262825
18654,612402.1069679057
18655,718296.4240651064
18656,302093.90500691824
18657,553106.7547538384
18658,701089.6148644222
18659,455187.98509036604
18660,702031.8743979716
18661,403088.8037065756
18662,368457.96628813836
18663,451349.52574163576
18664,711691.0689052666
18665,504825.7533982507
18666,335695.8309316756
18667,244295.46740561197
18668,440480.38291157276
18669,687029.5486888716
18670,1085854.7877183428
18671,734842.7521305002
18672,320458.30112627184
18673,460590.03060774977
18674,803829.0239642389
18675,518353.12445796526
18676,471350.64650272904
18677,333609.02437136415
18678,315575.41411469417
18679,709614.8283108622
18680,552484.6795832426
18681,336014.3819670579
18682,773822.9272199369
18683,408247.439788983
18684,515631.3676368903
18685,541626.7234398352
18686,529709.3868619916
18687,585276.150296104
18688,555034.711957826
18689,528264.0593022995
18690,597062.7281754293
18691,636385.8367538899
18692,411543.48100589565
18693,606780.0393637345
18694,339790.22400905733
18695,764705.4269696695
