ID,PRICE
18510,581747.5944133264
18511,1500551.9046036631
18512,1007938.5207441337
18513,461784.7485881278
18514,256982.23113146253
18515,474712.23222174257
18516,367479.65189966647
18517,240693.37228446588
18518,469729.61842547724
18519,415801.80583120056
18520,492667.5596087028
18521,927507.7478762263
18522,671790.8602820977
18523,682660.5296676926
18524,485574.98268805555
18525,427436.32318945386
18526,1389721.8811781886
18527,700891.3792398457
18528,655071.5202799902
18529,463415.5100707575
18530,417874.2821449244
18531,469685.91287931084
18532,621162.1506180827
18533,667916.0001667332
18534,705748.4102852541
18535,1088819.512025039
18536,1159797.751305203
18537,333769.0745075907
18538,313314.421503476
18539,1935529.7800463894
18540,415505.38833345065
18541,451945.4977333083
18542,1227736.0852441327
18543,353416.8086031604
18544,287580.5896992143
18545,1393982.9169461788
18546,975367.0346488799
18547,817514.4077889525
18548,1312514.3038311978
18549,556115.2017998461
18550,525783.1675680749
18551,639610.2529369316
18552,382220.19446966314
18553,440768.2953912602
18554,530509.6721840863
18555,697521.6993187661
18556,436061.19264618156
18557,667471.8062351379
18558,949902.8752644565
18559,820705.8585791531
18560,538250.092308771
18561,826339.4245519267
18562,556993.3238698519
18563,448092.6455881267
18564,394943.557215428
18565,582306.984987271
18566,354205.8827452153
18567,1039567.8635592803
18568,515584.1387595827
18569,839286.0542380032
18570,481628.9606568137
18571,519055.9969581673
18572,558680.4998280425
18573,509499.3058321922
18574,808074.6826333246
18575,358965.4875630105
18576,892807.2803145072
18577,383757.1055900391
18578,260623.96717421588
18579,1504534.2620635026
18580,582285.1059045452
18581,406615.4260369449
18582,695971.2800486869
18583,371957.6034501551
18584,515021.4323523247
18585,688778.0992095235
18586,466556.5151447473
18587,362774.77466098237
18588,544083.4698758185
18589,412683.941273183
18590,602782.5515341017
18591,682761.940202412
18592,641916.7795319171
18593,543621.344740754
18594,874296.7266987233
18595,1020598.4900241273
18596,280330.83988518396
18597,337244.5377243757
18598,544975.8607218935
18599,1050096.5382507204
18600,494093.91366619867
18601,286880.08516346477
18602,451213.6542075937
18603,489826.3256781234
18604,1534393.159087283
18605,784735.9892842071
18606,535357.3484085433
18607,2035461.756311124
18608,293283.07266285823
18609,1025615.1447900349
18610,518209.6592684804
18611,1391940.8477115796
18612,440708.10596303444
18613,1211231.4129396882
18614,697630.7974749662
18615,368276.99210949964
18616,588072.281324449
18617,397252.4236911845
18618,877193.00409457
18619,331453.4220760069
18620,370311.80100243236
18621,614617.9566078564
18622,372565.4837441485
18623,435215.46236148145
18624,947248.3722652135
18625,354698.5743281693
18626,481253.3626643985
18627,1234004.9882587732
18628,967353.5719918997
18629,1406757.726196403
18630,717660.9418055634
18631,576542.6320618703
18632,798010.8227918819
18633,328398.28701837984
18634,725992.5975632116
18635,487419.0428420694
18636,394644.0593639159
18637,578792.4395310543
18638,1003047.5115325777
18639,493948.42936883325
18640,469701.419190495
18641,439581.26360005164
18642,406146.81700490526
18643,223688.39257913275
18644,590805.0582192646
18645,786003.1586903533
18646,1453450.0720039501
18647,554701.8131743565
18648,709533.8293217438
18649,517845.5132452787
18650,383430.62825729395
18651,157538.43981086725
18652,554146.9259551668
18653,525987.9476449207
18654,588527.0752579694
18655,687809.2766403932
18656,292138.9671380256
18657,571405.3390448542
18658,724840.572733651
18659,469944.4372109243
