ID,PRICE
18510,510600.0
18511,1564500.0
18512,932400.0
18513,461400.0
18514,254500.0
18515,470200.0
18516,331325.0
18517,290400.0
18518,482950.0
18519,399000.0
18520,472900.0
18521,1034600.0
18522,592500.0
18523,674000.0
18524,468250.0
18525,441650.0
18526,1357000.0
18527,680550.0
18528,660349.8
18529,460000.0
18530,435400.0
18531,429100.0
18532,661400.0
18533,666000.0
18534,667750.0
18535,972500.0
18536,1241500.0
18537,369450.0
18538,272400.0
18539,1921000.0
18540,483550.0
18541,429000.0
18542,1180625.0
18543,298750.0
18544,247495.0
18545,1192200.0
18546,1052800.0
18547,834200.0
18548,1867500.0
18549,588500.0
18550,567900.0
18551,626912.5
18552,427500.0
18553,366300.0
18554,472000.0
18555,728750.0
18556,453400.0
18557,674099.9
18558,990500.0
18559,804600.0
18560,540000.0
18561,726825.0
18562,532200.0
18563,413000.0
18564,428800.0
18565,462900.0
18566,392100.0
18567,1083800.0
18568,501700.0
18569,857900.0
18570,464750.0
18571,530450.0
18572,608800.0
18573,511450.0
18574,723200.0
18575,397900.0
18576,945100.0
18577,387000.0
18578,345250.0
18579,1475525.0
18580,557900.0
18581,419100.0
18582,700000.0
18583,302900.0
18584,592250.0
18585,640870.0
18586,452800.0
18587,318000.0
18588,544100.0
18589,414600.0
18590,598150.0
18591,658550.0
18592,599200.0
18593,498300.0
18594,1046600.0
18595,1280150.0
18596,307550.0
18597,358100.0
18598,650050.0
18599,958850.0
18600,540600.0
18601,291030.0
18602,483900.0
18603,475500.0
18604,1378050.0
18605,763400.0
18606,579500.0
18607,2157000.0
18608,284400.0
18609,1125000.0
18610,562500.0
18611,1652900.0
18612,422750.0
18613,1062200.0
18614,770700.0
18615,356666.3
18616,634150.0
18617,397300.0
18618,783500.0
18619,328700.0
18620,364000.0
18621,615950.0
18622,359750.0
18623,431600.0
18624,932100.0
18625,367200.0
18626,582400.0
18627,1125500.0
18628,882900.0
18629,1435300.0
18630,708300.0
18631,597550.0
18632,789450.0
18633,337750.0
18634,771800.0
18635,527850.0
18636,339100.0
18637,638000.0
18638,741750.0
18639,511000.0
18640,514300.0
18641,410550.0
18642,415600.0
18643,197600.0
18644,593800.0
18645,732750.0
18646,1435770.0
18647,579350.0
18648,683250.0
18649,522200.0
18650,392250.0
18651,180035.0
18652,551300.0
18653,517215.0
18654,576450.0
18655,804300.0
18656,269900.0
18657,533599.8
18658,676800.0
18659,441400.0
18660,706050.0
18661,392150.0
18662,341500.0
18663,458050.0
18664,766300.0
18665,559300.0
18666,257350.0
18667,237225.0
18668,457800.0
18669,711500.0
18670,1103000.0
18671,676045.0
18672,317300.0
18673,437050.0
18674,790300.0
18675,650400.0
18676,432100.0
18677,309600.0
18678,290700.0
18679,710800.0
18680,534100.0
18681,330800.0
18682,771800.0
18683,420050.0
18684,483913.8
18685,573000.0
18686,567800.0
18687,612100.0
18688,568775.0
18689,517300.0
18690,620200.0
18691,843300.0
18692,378500.0
18693,638850.0
18694,329700.0
18695,655650.0
18696,596200.1
18697,306500.0
18698,564650.0
18699,361700.0
18700,668800.0
18701,646000.0
18702,653800.0
18703,1096500.0
18704,1301000.0
18705,523313.8
18706,350500.7
18707,662400.0
18708,953250.0
18709,405100.0
18710,363000.0
18711,486300.0
18712,864000.0
18713,505550.0
18714,398500.0
18715,412400.0
18716,295400.0
18717,1049800.0
18718,531900.0
18719,809400.0
18720,589150.0
18721,505500.0
18722,833500.0
18723,731800.0
18724,1284300.0
18725,434000.0
18726,302100.0
18727,536078.4
18728,385600.0
18729,417600.0
18730,854300.0
18731,1423000.0
18732,726050.0
18733,349500.0
18734,485050.0
18735,753550.0
18736,589300.0
18737,1096800.0
18738,460500.0
18739,391000.0
18740,606900.0
18741,442150.0
18742,366500.0
18743,1015000.0
18744,450500.0
18745,744700.0
18746,576400.0
18747,1241900.0
18748,388500.0
18749,580600.0
18750,420250.0
18751,646800.0
18752,539020.0
18753,944500.0
18754,714315.0
18755,379100.0
18756,882760.0
18757,680900.0
18758,1020200.0
18759,676400.0
18760,2056255.6
18761,419750.0
18762,1035800.0
18763,325500.0
18764,1670300.0
18765,570050.0
18766,555200.0
18767,668500.0
18768,632125.0
18769,499700.0
18770,533000.0
18771,369199.7
18772,501150.0
18773,594900.0
18774,803000.0
18775,490300.0
18776,320800.0
18777,418550.0
18778,838700.0
18779,1382000.0
18780,2083600.0
18781,551610.0
18782,508600.0
18783,396900.0
18784,418750.0
18785,741500.0
18786,482200.0
18787,397600.0
18788,302500.0
18789,350000.0
18790,503450.0
18791,781500.0
18792,507900.0
18793,351800.0
18794,423650.0
18795,1421300.0
18796,401750.0
18797,581150.0
18798,499500.0
18799,420750.0
18800,781638.1
18801,419200.0
18802,1219000.0
18803,687400.0
18804,256300.0
18805,354850.0
18806,434500.0
18807,420150.0
18808,857700.0
18809,376400.0
18810,482050.0
18811,1055000.0
18812,504950.0
18813,999017.5
18814,525300.0
18815,580200.0
18816,276500.0
18817,398300.0
18818,375300.0
18819,880500.0
18820,322700.0
18821,769000.0
18822,823200.0
18823,712500.0
18824,259600.0
18825,436800.0
18826,871300.0
18827,445650.0
18828,685400.0
18829,224230.0
18830,835500.0
18831,395750.0
18832,880600.0
18833,828700.0
18834,464400.0
18835,568150.0
18836,864100.0
18837,684150.0
18838,393800.0
18839,1293633.8
18840,286683.7
18841,380100.0
18842,723500.0
18843,622400.0
18844,396650.0
18845,465050.0
18846,601000.0
18847,631450.0
18848,351000.0
18849,359900.0
18850,696500.0
18851,597050.0
18852,472600.0
18853,220700.0
18854,379550.0
18855,717000.0
18856,517100.0
18857,865500.0
18858,489500.0
18859,406950.0
18860,638500.0
18861,408400.0
18862,900150.0
18863,689627.6
18864,718550.0
18865,323550.0
18866,386500.2
18867,481450.0
18868,270800.0
18869,646700.0
18870,572300.0
18871,432300.0
18872,1758050.0
18873,807400.0
18874,314100.0
18875,968000.0
18876,293700.0
18877,1119100.0
18878,509850.0
18879,773000.0
18880,377000.0
18881,613500.0
18882,805000.0
18883,475050.0
18884,528950.0
18885,1420500.0
18886,473950.0
18887,374900.0
18888,560500.0
18889,822750.0
18890,471914.0
18891,417200.0
18892,902100.0
18893,462100.0
18894,517750.0
18895,735600.0
18896,1583000.0
18897,668060.0
18898,351200.0
18899,426000.0
18900,396500.0
18901,478350.0
18902,599100.0
18903,484300.0
18904,456925.0
18905,904388.8
18906,1488244.4
18907,794600.0
18908,309500.0
18909,524600.0
18910,1355550.0
18911,450100.0
18912,710500.0
18913,586750.0
18914,641022.0
18915,697900.0
18916,441400.0
18917,436000.0
18918,534100.0
18919,534350.0
18920,560750.0
18921,877300.0
18922,440200.0
18923,1534732.0
18924,689700.0
18925,639600.0
18926,841400.0
18927,386850.0
18928,792250.0
18929,454000.0
18930,369400.0
18931,804750.0
18932,655500.0
18933,414700.0
18934,1815500.0
18935,341500.0
18936,999100.0
18937,1515750.0
18938,793900.0
18939,1227000.0
18940,437750.0
18941,547300.0
18942,342900.0
18943,806000.0
18944,520500.0
18945,417900.0
18946,312700.0
18947,738700.0
18948,535700.0
18949,794500.0
18950,880200.1
18951,904950.0
18952,861250.0
18953,364400.0
18954,1165550.0
18955,661500.0
18956,485600.0
18957,558522.2
18958,639880.0
18959,355250.0
18960,639700.0
18961,899000.0
18962,677950.0
18963,698712.5
18964,499500.0
18965,302400.0
18966,425900.0
18967,185300.0
18968,579700.0
18969,406200.0
18970,608999.0
18971,377350.0
18972,530200.0
18973,306650.0
18974,502250.0
18975,1641800.0
18976,363700.0
18977,316100.0
18978,1162500.0
18979,445600.0
18980,416400.0
18981,1062000.0
18982,898000.0
18983,383950.0
18984,726250.0
18985,692500.0
18986,795100.0
18987,1537500.0
18988,757950.0
18989,575000.0
18990,262550.0
18991,535400.0
18992,404175.0
18993,1218500.0
18994,436000.0
18995,675520.0
18996,567600.0
18997,513300.0
18998,1252900.0
18999,1491100.0
19000,388000.0
19001,1334900.0
19002,553800.0
19003,414250.0
19004,495000.0
19005,843550.0
19006,931400.0
19007,401750.0
19008,457650.0
19009,643500.0
19010,447650.0
19011,495750.0
19012,656700.0
19013,865000.0
19014,470900.0
19015,597700.0
19016,399300.0
19017,1060200.0
19018,378750.0
19019,512140.0
19020,1306500.0
19021,387400.0
19022,458000.0
19023,358030.0
19024,576250.0
19025,389000.0
19026,508750.0
19027,356400.0
19028,841785.0
19029,527300.0
19030,692500.0
19031,543750.0
19032,377000.0
19033,558600.0
19034,754900.0
19035,1074925.0
19036,510500.0
19037,788500.0
19038,456350.0
19039,932488.9
19040,535950.0
19041,1392000.0
19042,502450.0
19043,445300.0
19044,438700.0
19045,818300.0
19046,494620.0
19047,508400.0
19048,1157000.0
19049,854500.0
19050,1632500.0
19051,1556750.0
19052,559700.0
19053,328350.0
19054,1605000.0
19055,617500.0
19056,888750.0
19057,372180.0
19058,1769600.0
19059,523000.0
19060,833550.0
19061,432000.0
19062,365800.0
19063,370700.0
19064,360450.0
19065,709500.0
19066,719125.0
19067,512500.0
19068,732700.0
19069,525650.0
19070,471250.0
19071,1154300.0
19072,531300.0
19073,488400.0
19074,445350.0
19075,536900.0
19076,440150.0
19077,811000.0
19078,606700.0
19079,622200.0
19080,361800.0
19081,673400.0
19082,862800.0
19083,353800.0
19084,473470.0
19085,943300.0
19086,607600.0
19087,307100.0
19088,1018500.0
19089,622900.0
19090,414450.0
19091,431450.0
19092,823850.0
19093,307000.0
19094,627399.9
19095,836000.0
19096,552400.0
19097,512500.0
19098,472800.0
19099,420800.0
19100,472800.0
19101,286600.0
19102,730400.0
19103,461650.0
19104,278450.0
19105,530200.0
19106,448100.0
19107,626000.0
19108,1426900.0
19109,1410700.0
19110,1885000.0
19111,438650.0
19112,587900.0
19113,281610.0
19114,912600.0
19115,592300.0
19116,796700.0
19117,351110.0
19118,260200.0
19119,807000.0
19120,429700.0
19121,366200.0
19122,838500.0
19123,1063000.0
19124,878500.0
19125,384100.0
19126,545300.0
19127,912800.0
19128,501225.0
19129,765000.0
19130,543600.0
19131,300700.0
19132,949300.0
19133,603500.0
19134,568200.0
19135,411900.0
19136,612100.0
19137,537400.0
19138,570250.0
19139,825300.0
19140,295599.9
19141,262150.0
19142,511250.0
19143,606700.0
19144,394800.0
19145,404200.0
19146,443250.0
19147,822400.0
19148,470800.0
19149,783950.0
19150,419650.0
19151,638450.0
19152,1221450.0
19153,517000.0
19154,751400.0
19155,538250.0
19156,730200.0
19157,333800.0
19158,773400.0
19159,492300.0
19160,397450.0
19161,541250.0
19162,1337100.0
