ID,PRICE
18510,611439.21197284
18511,1557869.7334139012
18512,1039000.1598298512
18513,471261.63337283226
18514,261613.97501575557
18515,487745.5369122571
18516,363569.869064132
18517,262920.0669200287
18518,467760.46088040294
18519,418147.98483648885
18520,496217.8240942933
18521,870313.2997303373
18522,621012.1955433812
18523,685020.0461510022
18524,475559.1837680242
18525,442491.1532404038
18526,1368176.030048549
18527,684325.4703604064
18528,668369.8262605672
18529,468683.43162934354
18530,427765.3542858444
18531,459847.1476702575
18532,617056.3378932695
18533,689559.9815746992
18534,698136.2842274256
18535,1084404.4102648527
18536,1232552.36710197
18537,340704.42043009127
18538,370859.24760995124
18539,1954722.5010161116
18540,418587.3956569972
18541,458402.0334598345
18542,1165452.1755497998
18543,329552.19460540364
18544,276109.3529111773
18545,1356436.4751970642
18546,978523.9354621622
18547,893661.7395586042
18548,1351970.3041838415
18549,549923.8256667808
18550,560068.2834389588
18551,640141.57942055
18552,418779.0972390927
18553,459709.0977775382
18554,529132.5807373504
18555,655277.8098255381
18556,424711.59406120074
18557,650430.3433563766
18558,978752.3211389051
18559,805767.9448285226
18560,612171.2773206296
18561,756189.6306212376
18562,552764.0196463125
18563,460413.1278112269
18564,388443.38759728335
18565,575772.8024831598
18566,359532.3159842516
18567,986643.5534782216
18568,510603.7908007646
18569,801354.5970421801
18570,478302.5958182215
18571,525910.489228382
18572,580985.5538287155
18573,506484.56567625265
18574,748710.2815349444
18575,368903.79698507005
18576,932576.3522256669
18577,416301.7566580675
18578,276177.87989479234
18579,1453608.8336894556
18580,545806.3517869024
18581,412389.0390987082
18582,723941.003987336
18583,371172.87185300566
18584,543632.7824086185
18585,655865.3504119134
18586,463391.4770685609
18587,364091.1898888861
18588,596937.7584023252
18589,401533.926157415
18590,586580.3786371982
18591,659957.6661117445
18592,676169.1733493836
18593,533897.9571245007
18594,889175.8322924124
18595,1032436.5288021656
18596,265269.531710371
18597,324287.3784923701
18598,567402.08387597
18599,1065634.002571614
18600,488782.7371496138
18601,280379.0744469376
18602,464558.3334621664
18603,492011.7863450092
18604,1556591.0710876002
18605,782764.1693282826
18606,538596.7288918544
18607,2035984.9375607853
18608,298293.67080241354
18609,1046334.9465304312
18610,532567.2875480364
18611,1549410.247267057
18612,441730.2954719169
18613,1383754.3428986405
18614,686544.3828168318
18615,357530.3095028176
18616,595098.0457031196
18617,391818.16126802494
18618,888471.9479709122
18619,317932.1016952575
18620,373624.103368456
18621,612141.802455975
18622,386086.8949347045
