ID,PRICE
18510,612427.2121301326
18511,1541929.502931556
18512,975630.0262885136
18513,476235.03233115975
18514,260977.7173246721
18515,485844.2737246955
18516,362454.5463284946
18517,262723.11283546087
18518,482558.7085668048
18519,412244.4513723904
18520,494119.4242941849
18521,898624.3251741733
18522,651747.8605789467
18523,714995.4445323119
18524,470495.9670676785
18525,442945.6261776658
18526,1344093.0000223366
18527,679528.3707384644
18528,667858.9849418413
18529,456682.06821489206
18530,428446.44450210757
18531,492537.68436900974
18532,616655.4939818397
18533,691143.7762674008
18534,639419.8124374072
18535,1042519.7663507268
18536,1346544.6844417008
18537,346985.72681634565
18538,363938.45864537935
18539,2031882.8744912285
18540,432973.96255092224
18541,468183.8968577365
18542,1185135.7523111235
18543,311628.1624312642
18544,269244.2419289681
18545,1331316.918943097
18546,1039552.6970389135
18547,846096.8475496835
18548,1500166.3516582628
18549,532600.7755278081
18550,539063.3748908151
18551,644552.7839795097
18552,374188.8184660686
18553,473405.05230621464
18554,544765.8736030399
18555,657257.0065267386
18556,422098.74069759995
18557,663167.6076915831
18558,995570.578767094
18559,791549.9240899873
18560,571587.0993505485
18561,707331.8143363451
18562,552394.2782268338
18563,432869.6997769162
18564,386319.04667682754
18565,590076.4624423357
18566,351053.12448322965
18567,1026317.2396388223
18568,498923.2273168493
18569,827441.4875312647
18570,487337.6658896914
18571,568244.8359154467
18572,577333.4921489788
18573,515688.13306588685
18574,754513.5099743534
18575,366387.3284510379
18576,908177.5856498304
18577,404077.3317158936
18578,295854.2422740784
18579,1437722.705516074
18580,557466.1872212078
18581,403680.9003200103
18582,735200.9184152996
18583,369730.06045525725
18584,608601.0015715733
18585,615435.1748207961
18586,460982.5571234586
18587,350654.5500199654
18588,593937.5931045846
18589,405971.2457778964
18590,595688.165633856
18591,664860.6120631326
18592,626880.6893199256
18593,535196.2623828793
18594,899256.435214176
18595,1012554.9279016014
18596,276994.66505181027
18597,324459.9162983607
18598,601594.6967735488
18599,1080721.3100181324
18600,494211.2029688288
18601,254558.30548204342
18602,455064.33312229003
18603,487711.99190915807
18604,1545349.9256109325
18605,770873.7762131948
18606,546532.801105654
18607,1988535.000300282
18608,296865.7321927585
18609,1086390.6996865685
18610,559759.1902206518
18611,1535905.2818720352
18612,426268.9294147
18613,1216363.4466513414
18614,721480.9789757298
18615,359557.9687920984
18616,598549.6870123341
18617,385538.47634721274
18618,851802.1404266565
18619,322664.44222887716
18620,371422.8250908835
18621,604219.4922734468
18622,380193.8364410564
18623,431724.64966354665
18624,943469.1079053573
18625,356075.1239568203
18626,490421.1672249063
18627,1241072.8386246623
18628,948836.1166273038
18629,1358316.3214966587
18630,730718.7701370106
18631,573883.3512741424
18632,768746.3527694414
18633,341230.9588603905
18634,743669.0612699909
18635,504714.6620998318
18636,382595.0185443346
18637,607747.3229132671
18638,820524.3125905015
18639,498651.9803911779
18640,449676.73777223687
18641,450670.17137798964
18642,432508.6104096157
18643,281408.87785499863
18644,579118.6609799316
18645,763431.4154522371
18646,1500511.1263388859
18647,544907.2127986458
18648,733340.2739599752
18649,547153.5627416683
18650,376746.9301192274
18651,156402.30959711724
18652,541837.9382504532
18653,525980.9194877201
18654,596595.9571789003
18655,776312.5196958786
18656,364529.4777472408
18657,559907.6585874071
18658,720692.2103726501
18659,459557.80674619606
18660,710963.6117198934
18661,402808.4772954579
18662,361931.5291868649
18663,461409.1059283971
18664,705314.4676265053
18665,517673.30580352567
18666,331301.5187357681
18667,248673.83360070546
18668,444251.3820112354
18669,686748.5511171039
18670,1138614.921723926
18671,709221.5857025413
18672,318080.7569541796
18673,435934.96333671495
18674,823480.1922172137
18675,547551.7238085641
18676,474290.9099007561
18677,332160.2254542751
18678,321115.66400056676
18679,706767.6932631746
18680,546894.1662399829
18681,335166.80983963155
18682,758412.0501409501
18683,412702.6981148412
18684,543947.481059362
18685,532344.778983966
18686,523841.87980184174
18687,666971.6009860717
18688,562280.4302544757
18689,513535.89813662076
18690,589013.5773848257
18691,542882.463728485
18692,447887.6354376672
18693,623444.5136340574
18694,334402.5095302728
18695,756686.5032430721
18696,604393.2009231164
18697,312803.5497570439
18698,559697.8008036172
18699,418165.655932545
18700,693418.9897862148
18701,646911.9771085375
18702,605300.6484212355
18703,1066254.7989803003
18704,1263644.0012507676
18705,515691.89896209096
18706,328595.61089487025
18707,730475.1446418489
18708,791881.1886636098
18709,463242.49530170724
18710,368109.19720729487
18711,451899.95325512905
18712,981639.1926878213
18713,529503.5269384817
18714,391468.641328882
18715,426471.1678162805
18716,340789.7057266127
18717,1038340.6135411679
18718,596521.0579649637
18719,820932.5907359024
18720,598762.4414985137
18721,502237.1171094058
18722,829409.1494786709
18723,735392.6483941963
18724,1110751.7686503674
18725,453714.97620054364
18726,301237.89984540443
18727,522023.00141601724
18728,409728.5558351956
18729,443488.67806634575
18730,847838.8280241217
18731,1358324.846602888
18732,863077.6119460834
18733,358134.67727094324
18734,481169.4476903529
18735,759526.3482466232
18736,576833.5876070985
18737,1013923.6527072162
18738,397258.5871902937
18739,399104.60202392936
18740,563497.2041389369
18741,403522.103957004
18742,379227.29267775576
18743,960730.3839671286
18744,390384.41915535665
18745,820786.2934210679
18746,550492.8691423364
18747,1007227.0373934944
18748,361152.1445314289
18749,611336.4816291047
18750,500534.22148301953
18751,572977.2885180984
18752,574783.4697652827
18753,960167.9524183968
18754,762095.5598346795
18755,361542.54189189296
