ID,PRICE
18510,695344.9831053902
18511,1570112.852838428
18512,1423898.8254154448
18513,582574.1363960115
18514,518379.5733451015
18515,705057.9148387096
18516,554174.7663476873
18517,518379.5733451015
18518,563819.4935253024
18519,578751.1338912133
18520,637492.4772630684
18521,1127156.8287373004
18522,1127156.8287373004
18523,724418.4452001555
18524,811967.4096249798
18525,765560.9935860059
18526,1570112.852838428
18527,653653.2295861741
18528,1017051.2626301581
18529,582574.1363960115
18530,582574.1363960115
18531,578751.1338912133
18532,653653.2295861741
18533,811967.4096249798
18534,926989.3006704487
18535,1365153.304995486
18536,1489054.1231126597
18537,582574.1363960115
18538,582574.1363960115
18539,1489054.1231126597
18540,685162.2958199357
18541,653653.2295861741
18542,1385591.1826930724
18543,578751.1338912133
18544,578751.1338912133
18545,1115025.9435248296
18546,1365153.304995486
18547,1053116.4436924949
18548,1175837.484931507
18549,689534.1288278775
18550,840553.7585993182
18551,926989.3006704487
18552,582574.1363960115
18553,582574.1363960115
18554,653653.2295861741
18555,685162.2958199357
18556,582574.1363960115
18557,794622.763898917
18558,1423898.8254154448
18559,724418.4452001555
18560,1101447.917475728
18561,1127156.8287373004
18562,811967.4096249798
18563,563819.4935253024
18564,582574.1363960115
18565,784004.7578770008
18566,563819.4935253024
18567,811967.4096249798
18568,653653.2295861741
18569,1052243.9670498085
18570,582574.1363960115
18571,685162.2958199357
18572,794622.763898917
18573,637492.4772630684
18574,1176252.180632411
18575,582574.1363960115
18576,811967.4096249798
18577,839586.2043628014
18578,563819.4935253024
18579,1426640.704225352
18580,653653.2295861741
18581,563819.4935253024
18582,833876.5623229461
18583,695344.9831053902
18584,728651.678514869
18585,1005756.0425114454
18586,563819.4935253024
18587,612934.08097166
18588,582574.1363960115
18589,812989.6002005443
18590,653653.2295861741
18591,724418.4452001555
18592,582574.1363960115
18593,582574.1363960115
18594,926989.3006704487
18595,1489054.1231126597
18596,563819.4935253024
18597,563819.4935253024
18598,928699.43629124
18599,612934.08097166
18600,811967.4096249798
18601,578751.1338912133
18602,637492.4772630684
18603,612934.08097166
