ID,PRICE
18510,581294.3379092392
18511,1572498.9597358422
18512,1127220.9912703624
18513,469984.4478385345
18514,306534.53547966504
18515,596909.0142865718
18516,472755.9858046941
18517,322328.03316255
18518,477069.10727416526
18519,288595.9636048975
18520,695035.2060345757
18521,842321.0896221983
18522,773909.3417442571
18523,673571.2355891062
18524,643646.8233006819
18525,443232.95586259937
18526,1604896.9748783833
18527,536758.2342592168
18528,785130.8038886514
18529,407292.36237508914
18530,387787.6184254183
18531,478068.2521681785
18532,549604.9383554003
18533,658444.6205605543
18534,698580.552519581
18535,1041225.9888750406
18536,1398749.1584771294
18537,366245.9601895161
18538,427758.83630866086
18539,1472863.543644818
18540,467364.7498914934
18541,547454.7855999111
18542,1159626.5166319774
18543,383119.0440386715
18544,315184.83350909257
18545,1035841.0322772771
18546,1064154.8324658277
18547,760735.780782211
18548,990689.6332656944
18549,572120.3880851475
18550,662990.4076749424
18551,749220.6192810436
18552,350616.5642560275
18553,327645.1422185547
18554,548725.557407912
18555,634884.8252964191
18556,445066.5143757593
18557,654581.1627639852
18558,1073714.6562085634
18559,644396.2670007483
18560,769151.7549258042
18561,848121.3872116952
18562,741677.9757051741
18563,734023.1036807575
18564,504624.5503274441
18565,620019.1149207457
18566,448131.8860983968
18567,865839.9893240175
18568,533567.1171197094
18569,885099.2970329653
18570,492422.9613892089
18571,609063.10630041
18572,670877.2872094747
18573,445904.6508415789
18574,1118541.4727386115
18575,379825.86945965834
18576,828975.9362677734
18577,537912.9528473683
18578,257937.06027345432
18579,1295708.1628458952
18580,531919.996573569
18581,477993.74281201325
18582,690618.1715641326
18583,476047.15313125955
18584,618038.0359921298
18585,704064.1348493854
18586,465177.78628176934
18587,416188.13013653876
18588,386768.07837844046
18589,476955.5173689637
18590,570395.6757699756
18591,518050.70806867734
18592,524219.2570513178
18593,511426.72204031143
18594,856227.2182479037
18595,1477206.9767495687
18596,318872.8047638613
18597,362896.18298312154
18598,774759.010954835
18599,757686.4463989111
18600,676067.1829525724
18601,304846.8709512602
18602,373722.24089914584
18603,695035.2060345757
18604,1527771.3111840666
18605,819092.0020723718
18606,481102.9765310265
18607,1594477.2210748054
18608,357943.70261449576
18609,1203063.6256413788
18610,624180.6164738479
18611,1527580.5768553829
18612,385327.2006335643
18613,895523.773888097
18614,791608.4550495362
18615,349816.7991117873
18616,786053.4580545306
18617,428438.87694179034
18618,793536.7154239783
18619,290258.8584722334
18620,432344.38381210377
18621,674492.942829508
18622,467364.7498914934
18623,516711.5118963381
18624,841240.0024736004
18625,351869.4454912767
18626,549281.3033136718
18627,1284576.496049897
18628,1015715.6870013651
18629,1350030.7107826544
18630,639523.8588704166
18631,556320.2297488763
18632,619889.7999807119
18633,472339.93809338764
18634,1005613.1498583001
18635,648474.8692538809
18636,429624.1039054818
18637,757379.224935222
18638,835166.192292522
18639,740716.3346950015
18640,540875.0518383511
18641,415097.90253355145
18642,428908.3333232461
18643,405954.1176083226
18644,893915.4115105637
18645,804320.6178184156
18646,1469337.486286278
18647,443200.33153853175
18648,654092.2980621184
18649,484022.752098651
18650,375778.06528341933
18651,117995.632730116
18652,727986.780544749
18653,626217.5720683038
18654,683269.7799066273
18655,830625.8161837974
18656,301768.49522899825
18657,577241.1329482518
18658,624211.1560367446
18659,751017.9401404742
18660,675145.8479096534
18661,428402.8017125426
18662,422145.23319156433
18663,442936.8983120156
18664,588197.0637262771
18665,488019.2335937378
18666,373609.1918561389
18667,309956.23553347436
18668,443247.4746604553
18669,559795.9074804398
18670,852801.6853963753
18671,746359.3193603214
18672,399605.6851343012
18673,395463.3416483519
18674,733508.4198904035
18675,546107.6138237406
18676,586961.5940867396
18677,350366.7137373029
18678,373634.6237659062
18679,828169.2498956722
18680,817426.2858846233
18681,381711.4635464506
18682,606484.3555297205
18683,407292.36237508914
18684,527208.880559768
18685,607672.3083707935
18686,436274.9105157301
18687,651450.1649627362
18688,511237.8805454623
18689,423290.9319043806
18690,586546.2963192917
18691,550283.2700185332
18692,879958.9600829266
18693,547974.5030848226
18694,428473.27278501296
18695,641609.738803336
18696,520684.42870970635
18697,369367.9644185434
18698,532352.3428919608
18699,456717.3357853953
18700,648511.4721670465
18701,663308.7430367355
18702,760441.1823545521
18703,1181075.7664362835
18704,1265550.8684072604
18705,757317.3234871466
18706,391427.9773073104
18707,579404.8500195565
18708,706812.9946862676
18709,495192.832102678
18710,464265.6310398828
18711,369908.82088268833
18712,667708.5754045127
18713,370911.8252053206
18714,428440.71534026694
18715,369318.51310367475
18716,411230.77513872983
18717,1296367.0982279356
18718,431293.45016723505
18719,718283.24241302
18720,536767.8643770762
18721,587378.5132299527
18722,757753.3711789666
18723,758783.8293452311
18724,887124.0531191819
18725,404948.03779190255
18726,316729.36324634816
18727,612433.2358663792
18728,624232.7230843981
18729,413510.7968975055
18730,740220.193882198
18731,1437797.1670851072
18732,727575.878260188
18733,393520.0214808067
18734,488912.6827696403
18735,641964.5557930953
18736,585769.8786819883
18737,1151829.022571006
18738,532855.37506055
18739,541849.1144731835
18740,739803.5159204036
18741,389289.76082710124
18742,437951.1293211536
18743,797862.2594508702
18744,436306.7098278021
18745,674116.5969984606
18746,817426.2858846233
18747,1264099.2779850808
18748,405646.6124323502
18749,623267.2619536108
18750,534973.1573756823
18751,547349.8264059643
18752,745082.7401818241
18753,1199527.5563483397
18754,545052.7333678378
18755,358965.80699680006
18756,761709.305997106
18757,533827.4792191846
18758,1090184.0606889406
18759,565206.9541427315
18760,1274504.5393355223
18761,415532.9656890615
18762,909057.062301046
18763,374639.3972963722
18764,1701401.4092751015
18765,373634.6237659062
18766,881726.4908529711
18767,833305.0035447257
18768,581272.9724658047
18769,793106.8411895662
18770,515532.3313645059
18771,380154.06154794217
18772,661819.5327111505
18773,513441.5627784564
18774,1001809.928952816
18775,555052.5104995256
18776,374639.3972963722
18777,393163.31021471135
18778,740399.5120285979
18779,1422074.613246712
18780,1701214.0983815612
18781,416711.89749063266
18782,615392.9858486501
18783,414788.52942421555
18784,467302.4775568683
18785,585932.7319754178
18786,452777.2261313808
18787,402825.6148099381
18788,470778.95756370015
18789,419406.0246064178
18790,491787.12946011603
18791,807260.6273515614
18792,470265.2424152034
18793,381711.4635464506
18794,432344.38381210377
18795,1312409.7200099854
18796,404359.3558775496
18797,722002.5869279724
18798,682912.248827927
18799,462115.0857120907
18800,709774.1170871756
18801,464574.4970399001
18802,834980.8961239487
18803,732986.9338555476
18804,297638.3162211547
18805,422145.23319156433
18806,643969.0953717446
18807,369557.3526018507
18808,745649.5340471365
18809,399294.233073277
18810,448089.8017669211
18811,973065.5298762935
18812,578455.1777986543
18813,740378.0968753168
18814,582518.3210624295
18815,722454.9058623809
18816,269927.40520399745
18817,383345.3137002823
18818,453229.780384697
18819,825815.1651329933
18820,440028.3510830079
18821,554739.8354477313
18822,798435.6036432093
18823,548946.9512519527
18824,297638.3162211547
18825,439534.7438110485
18826,593647.0022480901
18827,377558.5107540524
18828,1014102.1186582838
18829,235645.74054715838
18830,707439.1426120801
18831,640069.1252801568
18832,856731.3442619547
18833,852081.174416292
18834,431871.182720259
18835,576260.1296557109
18836,702441.5992296747
18837,669679.0009763311
18838,469984.4478385345
18839,1274045.7152893096
18840,383538.7598212341
18841,447806.8954429938
18842,678279.4473465302
18843,727044.0034789564
18844,473141.8232039356
18845,508134.48550898576
18846,739501.8418374072
18847,639497.4177286802
18848,469984.4478385345
18849,393520.0214808067
18850,871262.4638735214
18851,815645.6353056135
18852,694490.5844689104
18853,328101.68455932185
18854,343160.88861620834
18855,773977.4728031672
18856,549610.7651390072
18857,813284.8862111717
18858,486662.7830764402
18859,471975.4609302006
18860,985382.4915896123
18861,409878.09003835364
18862,695548.7083376655
18863,749075.2269492788
18864,747941.825606099
18865,337374.41761099413
18866,419920.41664830275
18867,504506.6358845102
18868,354113.61275147996
18869,525642.8638011382
18870,492540.7714721486
