ID,PRICE
18510,573236.2947489046
18511,1535440.1981901857
18512,989927.5974401267
18513,458738.8321632152
18514,263512.9513874351
18515,471990.01073227235
18516,358345.4841502983
18517,238391.29800540477
18518,467366.0384881856
18519,412899.12409917294
18520,487202.9834881691
18521,906746.9685057388
18522,652795.2817795253
18523,667012.5243586694
18524,474772.2656491536
18525,421974.73462165816
18526,1358980.7307977793
18527,712567.7552122837
18528,672266.0036114367
18529,461540.13056959765
18530,429554.6095187164
18531,463289.74480754737
18532,625033.1247811686
18533,667236.1370475944
18534,650303.1145041209
18535,1117807.158890252
18536,1152237.1777804417
18537,347649.9164722767
18538,325661.5107517799
18539,1970096.4755380547
18540,409957.4806673241
18541,472538.9389901632
18542,1188701.880856627
18543,352538.80785689456
18544,277609.39438551146
18545,1266422.4313613495
18546,1026038.4661191768
18547,864170.4033940797
18548,1443218.24634404
18549,546406.9882023918
18550,537489.2964623085
18551,645944.7741718056
18552,385325.23492932075
18553,458129.4930828136
18554,529101.3880479232
18555,679773.5907562849
18556,426374.6288047729
18557,635590.920242998
18558,959250.1653895333
18559,799759.825856207
18560,574348.8648870728
18561,728896.644106732
18562,565879.3310831249
18563,449119.6607177662
18564,392737.1641862053
18565,586981.7532134939
18566,344677.6560646241
18567,1077572.7811438125
18568,517121.6385785506
18569,827084.1100000972
18570,471472.51406562555
18571,544816.1636470299
18572,581883.4708861561
18573,497119.68103588634
18574,818000.7326705707
18575,362380.1892735692
18576,963608.406347241
18577,400543.8706416286
18578,314004.31346565374
18579,1463538.5346061427
18580,608066.0667309122
18581,400332.58738551615
18582,723380.194371698
18583,386509.9652074646
18584,527321.1862769236
18585,674480.1858246278
18586,466612.3823460129
18587,363214.79810667696
18588,565935.0163052726
18589,410823.49130674533
18590,605195.164427772
18591,653610.180980826
18592,645932.7370778129
18593,542790.2508074795
18594,822937.6138429616
18595,970194.2838834778
18596,274287.7612492724
18597,336933.75377964956
18598,579593.3800403774
18599,1056485.0263446688
18600,505902.4980518374
18601,291543.2263192067
18602,466828.0265032044
18603,483121.6852420813
18604,1528772.1679376503
18605,792182.5995618578
18606,527888.4223991176
18607,2060600.738510767
18608,290207.39653158176
18609,1052469.2055052305
