ID,PRICE
18510,568750.0
18511,1493000.0
18512,936100.0
18513,452800.0
18514,271300.0
18515,498400.0
18516,379725.0
18517,283800.0
18518,465350.0
18519,476050.0
18520,450360.0
18521,904250.0
18522,588500.0
18523,630000.0
18524,466200.0
18525,465800.0
18526,1395500.0
18527,678200.0
18528,612200.0
18529,469700.0
18530,438850.0
18531,466050.0
18532,677500.0
18533,658500.0
18534,475000.0
18535,1063250.0
18536,1116200.0
18537,349300.0
18538,335400.0
18539,1767300.0
18540,496350.0
18541,411000.0
18542,1249625.0
18543,385450.0
18544,261660.0
18545,1272000.0
18546,1076850.0
18547,887150.0
18548,1480700.0
18549,618750.0
18550,531225.0
18551,693300.0
18552,410940.0
18553,385900.0
18554,483600.0
18555,622400.0
18556,436700.0
18557,754000.0
18558,1045838.8
18559,792600.0
18560,590100.0
18561,778300.0
18562,521500.0
18563,422350.0
18564,410100.0
18565,494100.0
18566,324800.0
18567,1021500.0
18568,498550.0
18569,861600.0
18570,485250.0
18571,528700.0
18572,564249.0
18573,489900.0
18574,723200.0
18575,372200.0
18576,966600.0
18577,437500.0
18578,437500.0
18579,1502500.0
18580,545250.0
18581,428925.0
18582,755100.0
18583,319350.0
18584,640700.0
18585,620220.0
18586,472800.0
18587,311900.0
18588,599925.0
18589,410700.0
18590,585400.0
18591,520300.0
18592,566600.0
18593,550400.0
18594,894500.0
18595,1364988.0
18596,305250.0
18597,344400.0
18598,678400.0
18599,875750.0
18600,511600.0
18601,298898.4
18602,492250.0
18603,459650.0
18604,1447500.0
18605,801000.0
18606,570350.0
18607,2194450.0
18608,303300.0
18609,1068300.0
18610,699050.0
18611,1477000.0
18612,443750.0
18613,1097133.8
18614,795500.0
18615,338500.0
18616,635000.0
18617,409000.0
18618,806400.0
18619,310150.0
18620,370050.0
18621,652250.0
18622,370100.0
18623,407000.0
18624,879300.0
18625,360200.0
18626,565400.0
18627,1225500.0
18628,885300.0
18629,1314000.0
18630,749025.0
18631,579950.0
18632,914800.0
18633,348500.0
18634,761800.0
18635,476850.0
18636,484700.0
18637,647499.9
18638,738500.0
18639,513735.0
18640,476850.0
18641,399100.0
18642,415700.0
18643,206500.0
18644,594800.0
18645,793450.0
18646,1517500.0
18647,551050.0
18648,690500.0
18649,507200.0
18650,365050.0
18651,115950.0
18652,582850.0
18653,535400.0
18654,539600.0
18655,795900.0
18656,325100.0
18657,528399.8
18658,695800.0
18659,429450.0
18660,657750.0
18661,457150.0
18662,369500.0
18663,460100.0
18664,746100.0
18665,507300.0
18666,300700.0
18667,237450.0
18668,497325.0
