ID,PRICE
18510,604339.8865285529
18511,1549887.0150350826
18512,949149.973976054
18513,470626.5549516872
18514,261295.26928453502
18515,493528.1407664922
18516,358407.31427487754
18517,268309.5187522779
18518,474880.63514928136
18519,460197.183927138
18520,488218.2136640404
18521,893700.3554861579
18522,661060.9862261865
18523,706056.8331763442
18524,483607.9049251953
18525,449436.255971803
18526,1421150.4865321764
18527,694882.0112176291
18528,662504.3775570238
18529,470914.81189686694
18530,427671.64278063603
18531,478774.03154924046
18532,609697.3834801496
18533,654762.1913017338
18534,565495.9181094138
18535,1049679.6174156233
18536,1204500.3546064051
18537,343884.9334744328
18538,368190.0505930656
18539,1840585.5424795055
18540,420705.37521511305
18541,472802.15537595603
18542,1228918.4172392439
18543,335052.8977799816
18544,282051.96173506055
18545,1384720.8407985866
18546,991932.4873446694
18547,848640.1412690195
18548,1382977.3227526732
18549,563426.5903179953
18550,534806.8132138031
18551,637808.5146044674
18552,378886.24958998937
18553,436641.780915277
18554,528959.7246220345
18555,683510.1601307308
18556,429097.0876089826
18557,660733.3756151353
18558,941226.6376083003
18559,828361.604410063
18560,546066.6321395808
18561,728183.9260352857
18562,541034.1792868812
18563,451996.5055806322
18564,391630.5249510947
18565,571267.4929758905
18566,361564.48873197316
18567,989122.0950958536
18568,510668.0691903669
18569,802565.360843184
18570,471174.9656258208
18571,537710.9053035805
18572,580309.6437907938
18573,500421.8633847884
18574,763985.9719912692
18575,365153.9472776292
18576,881551.8536456423
18577,392054.6379148823
18578,248469.2866888019
18579,1531038.0816486143
18580,587554.9678086315
18581,407391.19540742954
18582,722944.3180632071
18583,361502.0336139715
18584,578367.3004871572
18585,658910.2871100976
18586,475699.3234163546
18587,366230.73828054295
18588,553808.7211076575
18589,406788.58622981247
18590,576089.9319901768
18591,649192.4129799544
18592,625731.5615916937
18593,543256.409274744
18594,871206.1017295388
18595,1006465.1470120946
18596,270917.2888068689
18597,336006.72903016664
18598,567400.2103549283
18599,1043256.5096360443
18600,501721.7075215354
18601,275773.54679881077
18602,462927.7310460116
18603,483799.3063851335
18604,1565166.612617722
18605,790517.9918890662
18606,541287.3252040615
18607,1987383.8673818102
18608,298923.28090927517
18609,987808.8551978935
18610,524859.7454465248
18611,1504893.0100279679
18612,433942.0214608905
18613,1229194.023726044
18614,723554.6938090792
18615,363073.9192015616
18616,602770.4667789881
18617,388413.78899665445
18618,844019.6904549706
18619,332848.0252273795
18620,373431.78586338705
18621,615922.4745599403
18622,376808.06042353064
18623,432528.2263890962
18624,947644.583906015
18625,356104.3237104918
18626,490812.8928527766
18627,1257837.1335834258
18628,978969.0273347521
18629,1375371.6305123004
18630,742372.7962401424
18631,583422.3368804681
18632,774303.5238125998
18633,338850.8957926621
18634,732546.8502807448
18635,461547.7619945341
18636,396660.2393493693
18637,589205.0073575097
18638,850842.18292876
18639,507796.5494770018
18640,462054.1685674981
18641,451811.2991136718
18642,415067.6767847244
18643,269057.48123576964
18644,581979.9770180779
18645,807097.6981192891
18646,1422070.020914871
18647,562453.3664222655
18648,710988.7165153098
18649,557633.1565922209
18650,382615.47705542634
18651,174307.67329891128
18652,539528.4383161999
18653,512372.2963031717
18654,579698.6855030269
18655,738103.4007845336
18656,409197.79278068163
18657,547716.710115733
18658,695245.4577190109
18659,470160.0905892206
18660,702149.0626492887
18661,394698.39354594395
18662,366156.9806284665
18663,462924.5364869621
18664,717696.8784888372
18665,500422.2684720583
18666,323057.7726643965
18667,241613.0445954686
18668,434306.0457334046
18669,674869.6646918303
18670,1086094.3696054067
18671,731906.1432339416
18672,330324.451347874
18673,444685.4322315289
18674,833039.5243719629
18675,556544.5665435598
18676,466125.3610111839
18677,322706.87110708514
18678,305819.5056643714
18679,686150.4181069055
18680,555569.7201091995
18681,336431.68897566653
18682,764100.0629464657
18683,420835.25137018075
18684,532157.4248791107
18685,540585.9276311245
18686,519381.38689908804
18687,640103.6635953208
18688,554590.8415790993
18689,515298.7614092465
18690,609284.890048965
18691,657673.7881616794
18692,416791.9531856563
18693,612878.8103621968
18694,340311.6246080061
18695,764689.8130685727
18696,579146.8982472271
18697,306275.19523980224
18698,568550.1272506813
18699,417427.800190988
18700,749543.8000939123
18701,664474.8310145311
18702,621063.6227722771
18703,999848.9976916279
18704,1390047.4880627717
18705,505957.83563445084
18706,329104.84315962525
18707,730253.750434182
18708,831149.632566575
18709,456927.6564544209
18710,346232.14952499646
18711,454228.7291525045
18712,975011.9733368384
18713,531016.4168824671
18714,402355.95156415045
18715,436606.12028502015
18716,340772.5608303262
18717,1073226.118489438
18718,528910.8611782256
18719,767826.5726194067
18720,612201.5963805025
18721,498888.80901182676
18722,834216.2901997109
18723,735548.2827369132
18724,1110319.898484403
18725,464106.7697698865
18726,295557.8886929794
18727,515055.214450982
18728,427424.458126214
18729,426155.9939489321
18730,847819.7066986901
18731,1440329.862522596
18732,851615.1793086412
18733,353434.6070666222
18734,478403.9265149335
18735,744635.8616774172
18736,564638.3367819462
18737,1061340.5902167133
18738,411719.5673684777
18739,430904.9435279307
18740,614918.0159399717
18741,413344.7482148008
18742,384080.66282883275
18743,909678.6528394684
18744,399530.4403995578
18745,821799.4465765309
18746,571282.6594563675
18747,939557.7587748808
