ID,PRICE
18510,577476.1414706866
18511,1540786.1208005229
18512,1011791.7042275884
18513,480617.81013972755
18514,251554.82592278242
18515,484663.41245245916
18516,335066.288061755
18517,263860.59398930764
18518,482365.95105986163
18519,431470.8739450827
18520,484173.71760205255
18521,869410.1679561065
18522,646777.6091301325
18523,685732.1780328839
18524,493788.2086534732
18525,396910.3923928851
18526,1287837.8913656315
18527,717300.4462775233
18528,661966.2711476694
18529,460617.8753703857
18530,414763.1827794845
18531,457072.8029013406
18532,595659.998116179
18533,665668.5311956633
18534,669597.8591648339
18535,1064997.600688217
18536,1175232.4450630217
18537,333182.21204771945
18538,372651.6164885151
18539,1948694.933366903
18540,417094.3670195502
18541,464176.5268774793
18542,1145276.5644545204
18543,340444.2099080491
18544,279862.41778721166
18545,1311439.2735691133
18546,980559.3783730256
18547,888937.0882587784
18548,1446028.876194597
18549,562947.5786623847
18550,532353.8848189075
18551,676543.8749034265
18552,402674.315999615
18553,466739.38243214076
18554,515165.0185948231
18555,659592.5479556476
18556,416550.3254856688
18557,654886.642333207
18558,969730.7399381896
18559,792836.8605047746
18560,586711.3334228051
18561,724232.5425744504
18562,525385.64341385
18563,434750.5968185597
18564,384484.2391146941
18565,571247.2450943661
18566,343438.25744201813
18567,988810.5619223376
18568,516475.97596658533
18569,829728.2771564494
18570,471676.6511130385
18571,524375.8775082089
18572,589687.4788715845
18573,492979.98898070527
18574,792850.4051164975
18575,376861.1996653958
18576,900810.4607251851
18577,389116.3976411889
18578,271458.77926435834
18579,1537740.463024537
18580,569387.4490856928
18581,403630.92175492324
18582,756238.1107396178
18583,381063.57033590245
18584,556219.0894515257
18585,701699.3399585595
18586,464652.7122923555
18587,333728.24328327813
18588,606583.0594871726
18589,405844.78474016837
18590,587505.2002850963
18591,658046.036874656
18592,637847.5236380568
18593,541960.584829805
18594,843981.7150736451
18595,994809.2325856906
18596,280509.5721634975
18597,329601.96299167397
18598,590928.7812414014
18599,1057232.2994234443
18600,493446.553960408
18601,274945.9601466807
18602,454147.465205405
18603,476587.7271662718
18604,1570922.6221625074
18605,771697.3387079121
18606,530155.0698595719
18607,2023484.761455553
18608,296443.8060269411
18609,1054814.6410118272
18610,533275.5531997511
18611,1438457.0360926145
18612,439948.9036881903
18613,1295240.6330857885
18614,701378.9851434787
18615,360461.0752073794
18616,595835.0976408089
18617,389671.9991994659
18618,878346.3135248158
18619,316338.5282075122
18620,362517.06260732526
18621,614694.1518791212
18622,387802.2771433265
18623,433235.5392963125
18624,879196.7542987056
18625,358659.37384723657
18626,478522.50217427494
18627,1268906.471876257
18628,950225.5084579089
18629,1356954.1338207705
18630,704320.3740848134
18631,578607.1778590375
18632,783750.4451858244
18633,336547.8668184399
18634,755637.2359179768
18635,505986.82995851355
18636,388217.89351071185
18637,566564.0618610961
18638,812608.4990813548
18639,492703.44789665414
18640,460374.48984853836
18641,464997.3715501634
18642,421749.96243939304
18643,257415.08900042318
18644,584266.3036231844
18645,786229.4293122204
18646,1471507.529927126
18647,558505.6376648985
18648,730852.6475685798
18649,560738.144724793
18650,380342.6417815808
18651,141960.54233974434
18652,552228.8834534541
18653,535102.4377642976
18654,612192.7661031757
18655,690785.8816970054
18656,358351.65285329154
18657,562716.5475975604
18658,733122.6540380634
18659,456072.1813871371
18660,702435.1848805454
18661,398565.1506147044
18662,358147.19459581294
18663,457719.5947763215
18664,720416.3865023417
18665,506066.4802080831
18666,316265.601345681
18667,245464.8497605148
18668,433856.7813134326
18669,655780.3349997812
18670,1116924.833715014
18671,701941.9504271429
18672,323199.24459679343
18673,450602.426544382
18674,828246.2873587161
18675,562337.978530485
18676,470320.14043606713
18677,333407.4545308995
18678,313287.33516958193
18679,665153.5382829002
18680,551515.8906682031
18681,328480.95541412476
18682,789604.8240858976
18683,406206.7708647818
18684,521200.40369808197
18685,537951.8679854021
18686,532533.1531319583
18687,637592.816609612
18688,565464.9419053332
18689,526921.441199277
18690,596826.0641137357
18691,570304.2617924543
18692,359065.00850798574
18693,600809.5492767807
18694,341536.0431439013
18695,798643.6467865291
18696,594707.5008502774
18697,315627.20034476765
18698,568763.896520891
18699,419857.3703799067
18700,728215.1886062385
18701,650457.1598945836
18702,603566.8369189331
18703,1040287.2821464806
18704,1503996.413743629
18705,512607.50645870296
18706,324345.8001676489
18707,751866.6172985062
18708,971687.2915547388
18709,439357.58552248206
18710,369291.49578638515
18711,437458.396378612
18712,939235.8908413614
18713,502549.35686644557
18714,397467.49056297296
18715,433442.25780107756
18716,347893.1916052854
18717,978873.1283935523
18718,519670.30117495393
18719,771302.3295237023
18720,597265.3473241517
18721,511867.79704686505
18722,853622.5457703171
18723,711753.4883708052
18724,1074228.172654971
18725,444193.02829011873
18726,298142.57129877846
18727,512283.2430091279
18728,416610.8991496227
18729,401201.91693640203
18730,855985.9995569101
18731,1335788.555181462
18732,862566.1799840189
18733,362582.93941320723
18734,461991.45429783146
18735,779521.763531345
18736,574002.0175041779
18737,994443.5017493136
18738,380701.3500003976
18739,458923.48689010285
18740,492071.3103442071
18741,416041.10866909265
18742,377152.579815851
18743,922455.9204439339
18744,398812.4271175502
18745,833838.4578457794
18746,565501.264616863
18747,1049668.3821731266
18748,368485.5217282017
18749,580673.2888031533
18750,497142.0569661477
18751,568588.8337020128
18752,576735.9986441152
18753,899905.2673923282
18754,762135.3839624642
18755,351562.34319519834
18756,887107.9649698187
18757,573736.3173026067
18758,967638.6389236669
18759,529706.3104270877
18760,1868923.302292382
18761,406418.1952640675
18762,1153810.9930693475
18763,309722.00613518484
18764,1867879.2515433352
18765,560487.6570904879
