ID,PRICE
18510,564268.81
18511,1643660.0
18512,903825.0
18513,458575.0
18514,254485.0
18515,472930.0
18516,348677.5
18517,277931.34
18518,478701.26
18519,372985.0
18520,460695.0
18521,963610.0
18522,603255.0
18523,654120.0
18524,455602.5
18525,484540.0
18526,1337420.0
18527,700385.0
18528,612254.96
18529,463200.0
18530,408275.0
18531,451105.29
18532,650015.0
18533,689277.5
18534,533460.0
18535,1055390.0
18536,1215900.0
18537,354447.5
18538,291874.0
18539,1871290.0
18540,470395.0
18541,432425.0
18542,1228718.75
18543,312437.54
18544,246550.0
18545,1336170.05
18546,993128.38
18547,870605.0
18548,1591705.0
18549,628982.5
18550,530170.0
18551,656346.25
18552,405467.0
18553,406415.0
18554,502012.5
18555,715785.0
18556,438950.0
18557,675365.0
18558,1064440.0
18559,799038.88
18560,580165.0
18561,747723.2
18562,540305.0
18563,420941.5
18564,423845.0
18565,492714.68
18566,333405.0
18567,1015160.0
18568,495050.0
18569,882040.0
18570,486185.0
18571,549503.0
18572,543136.3
18573,520817.5
18574,743975.0
18575,372533.01
18576,932335.0
18577,405566.0
18578,369100.0
18579,1546962.4
18580,526710.0
18581,428253.0
18582,757283.8
18583,319632.0
18584,640810.0
18585,659656.0
18586,470817.88
18587,307555.0
18588,569830.0
18589,399760.07
18590,605935.0
18591,638640.0
18592,572490.0
18593,527928.88
18594,869786.0
18595,1262648.8
18596,295394.9
18597,316436.7
18598,602509.9
18599,947102.0
18600,511113.5
18601,300079.0
18602,471520.0
18603,459629.0
18604,1489750.0
18605,772040.0
18606,542040.01
18607,2102792.0
18608,289468.0
18609,1101395.0
18610,592772.47
18611,1604520.0
18612,442326.38
18613,1144670.76
18614,741598.8
18615,334705.01
18616,630915.0
18617,421035.0
18618,908035.0
18619,319846.2
18620,386160.0
18621,630005.0
18622,338780.0
18623,412894.2
18624,930960.0
18625,346503.0
18626,540570.0
18627,1233195.0
18628,918295.0
18629,1348565.0
18630,738830.0
18631,625106.25
18632,825895.0
18633,344450.0
18634,760140.0
18635,528390.0
18636,416630.0
18637,629910.0
18638,652565.0
18639,511648.5
18640,473701.0
18641,408324.84
18642,432480.0
18643,203480.0
18644,578519.9
18645,718514.66
18646,1410237.55
18647,565310.0
18648,718905.0
18649,529300.0
18650,376115.0
18651,148977.0
18652,546794.5
18653,543581.38
18654,594725.0
18655,749925.0
18656,283798.5
18657,560559.8
18658,692780.0
18659,451095.0
18660,714325.0
18661,436370.75
18662,343990.0
18663,461608.5
18664,708650.0
18665,536675.7
18666,288893.0
18667,234381.5
18668,434852.5
18669,738542.5
18670,1128495.0
18671,739695.0
18672,324048.23
18673,452110.0
18674,804370.0
18675,604025.02
18676,470565.0
18677,319640.0
18678,298227.37
18679,793156.52
18680,527460.0
18681,328920.0
18682,760310.0
18683,421303.0
18684,503928.28
18685,555350.0
18686,529749.96
18687,647919.0
18688,578942.5
18689,502344.5
18690,607450.0
18691,800515.0
18692,505665.0
18693,657800.0
18694,332953.0
18695,722856.0
18696,611940.01
18697,305460.0
18698,574210.0
18699,382415.0
18700,717145.16
18701,620900.0
18702,628534.72
18703,1029757.5
18704,1100525.0
18705,489129.88
18706,368389.14
