ID,PRICE
18510,541781.175767556
18511,1527430.150315079
18512,1071602.3965444497
18513,482011.76546917926
18514,295835.53007813887
18515,577526.5767929289
18516,420326.23106708855
18517,320136.2348682817
18518,457473.26230780303
18519,344027.4340329471
18520,698798.8440594629
18521,801894.205558581
18522,719923.8242805209
18523,694129.8799894458
18524,638716.1276771618
18525,458451.294114655
18526,1538860.9754555142
18527,595838.9362867943
18528,847531.787305884
18529,406020.95134915295
18530,371272.3380989912
18531,470820.8741328379
18532,615708.4409636996
18533,675665.826522426
18534,604171.517725554
18535,1036572.5614304653
18536,1426183.7470559515
18537,347120.4395751868
18538,399607.3521599903
18539,1504723.338705721
18540,395766.0070720041
18541,504105.0595819951
18542,1123362.836322394
18543,390810.4718972204
18544,323985.4967326006
18545,1120448.8620377807
18546,1145932.912436973
18547,852312.1174386828
18548,1013412.0412940123
18549,578019.4297353363
18550,610849.9214492048
18551,671321.8469856548
18552,382573.61219821137
18553,338266.823859268
18554,573602.0066911032
18555,606311.417386708
18556,420224.36449803546
18557,638815.6402053774
18558,982878.2949816021
18559,605655.8057309029
18560,698878.5997322991
18561,809330.4480469109
18562,654657.9425482108
18563,693113.2002197548
18564,490910.5356200133
18565,564621.527309612
18566,392690.58380869706
18567,941841.8511089176
18568,499041.8580611089
18569,829008.4787941099
18570,483438.5417071291
18571,571628.8261701507
18572,704529.733890717
18573,469827.03600983944
18574,1025791.0675157862
18575,336454.1714268272
18576,1022236.4072806345
18577,466242.1579475135
18578,400064.89928367356
18579,1570020.8994085977
18580,521085.1861394748
18581,416766.1256983941
18582,719837.8097742326
18583,429510.7642501839
18584,528886.8646195553
18585,701940.4326030634
18586,446956.0873865576
18587,407476.55312297633
18588,387337.9830175756
18589,439638.06359214865
18590,662805.38415934
18591,519712.8992601254
18592,551454.4557749252
18593,541649.2898960656
18594,812036.3785557058
18595,1676005.3764937336
18596,303779.6519962828
18597,297254.135860021
18598,601237.3881320859
18599,809605.6056583244
18600,631487.6155207598
18601,288980.28390103136
18602,413425.18422385247
18603,693221.9110814976
18604,1509427.8653621178
18605,954067.7442422818
18606,486745.06675738137
18607,1596293.8197112565
18608,377798.61927216506
18609,1128777.376907843
18610,565836.3588311363
18611,1316766.2287280248
18612,388206.2329036218
18613,984495.7187561936
18614,714401.5951949373
18615,336162.23229560925
18616,749221.9606684301
18617,398281.0708731132
18618,844274.6171940138
18619,291751.97819160024
18620,532341.4492580276
18621,635955.5148661688
18622,466350.50487952144
18623,505149.81401441013
18624,1013874.5925440323
18625,330594.98223498795
18626,638115.0868859297
18627,1233160.2930023263
18628,975534.8500340286
18629,1153421.3181799687
18630,655153.4659215378
18631,560623.9141169109
18632,737355.1798489765
18633,407379.449898842
18634,1079355.3757802772
18635,568140.0921056963
18636,360176.98709805566
18637,727012.0197332866
18638,891703.9855213428
18639,621239.9442179565
18640,491391.7541886187
18641,402729.8469111884
18642,381805.30045529676
