ID,PRICE
18510,681600.0
18511,1379000.0
18512,839100.0
18513,461800.0
18514,293200.0
18515,630000.0
18516,479000.0
18517,248678.4
18518,565900.0
18519,446200.0
18520,443800.0
18521,783600.0
18522,797600.0
18523,549000.0
18524,956800.0
18525,382800.0
18526,981300.0
18527,630600.0
18528,1256000.0
18529,443000.0
18530,461500.0
18531,439000.0
18532,706000.0
18533,620000.0
18534,516000.0
18535,1019000.0
18536,1265000.0
18537,334800.0
18538,358000.0
18539,1323000.0
18540,591100.0
18541,417800.0
18542,918000.0
18543,307300.0
18544,242100.0
18545,1181000.0
18546,624000.0
18547,887000.0
18548,652000.0
18549,653500.0
18550,874000.0
18551,565600.0
18552,452200.0
18553,454000.0
18554,444000.0
18555,678500.0
18556,437000.0
18557,609000.0
18558,993600.0
18559,678000.0
18560,529000.0
18561,769000.0
18562,630800.0
18563,522500.0
18564,661400.0
18565,756800.0
18566,539000.0
18567,938300.0
18568,501400.0
18569,821688.8
18570,505800.0
18571,822000.0
18572,457200.0
18573,551000.0
18574,646000.0
18575,432200.0
18576,875000.0
18577,540200.0
18578,328000.0
18579,1530000.0
18580,437300.0
18581,458700.0
18582,689000.0
18583,309300.0
18584,661000.0
18585,964400.0
18586,401400.0
18587,345000.0
18588,545700.0
18589,373000.0
18590,519000.0
18591,929800.0
18592,787000.0
18593,550300.0
18594,694200.0
18595,1131950.0
18596,432800.0
18597,348800.0
18598,497600.0
18599,951500.0
18600,449000.0
18601,281460.0
18602,483200.0
18603,468060.0
18604,1083500.0
18605,537000.0
18606,557000.0
18607,1624000.0
18608,330600.0
18609,1020800.0
18610,338500.0
18611,1546000.0
18612,523800.0
18613,885000.0
18614,796950.0
18615,405000.0
18616,624600.0
18617,397300.0
18618,901000.0
18619,357300.0
18620,431400.0
18621,599000.0
18622,730600.0
18623,626300.0
18624,1286200.0
18625,364400.0
18626,421600.0
18627,885800.0
18628,952800.0
18629,1241200.0
18630,864000.0
18631,896600.0
18632,972800.0
18633,593600.0
18634,731200.0
18635,431200.0
18636,385200.0
18637,738000.0
18638,1113600.0
18639,590000.0
18640,486000.0
18641,386000.0
18642,403200.0
18643,233600.0
18644,517250.0
18645,547100.0
18646,1299000.0
18647,601400.0
18648,663000.0
18649,500100.0
18650,372600.0
18651,570000.0
18652,533200.0
18653,562000.0
18654,595000.0
18655,726000.0
18656,1133000.0
18657,493500.0
18658,830000.0
18659,432800.0
18660,633000.0
18661,424400.0
18662,701000.0
18663,498600.0
18664,828400.0
18665,530200.0
18666,319900.0
18667,315200.0
18668,538800.0
18669,682300.0
18670,916000.0
18671,569000.0
18672,519400.0
18673,669000.0
18674,644000.0
18675,427700.0
18676,537000.0
18677,361400.0
18678,242000.0
18679,566800.0
18680,522250.0
18681,402000.0
18682,556000.0
18683,358000.0
18684,643200.0
18685,561000.0
18686,534600.0
18687,903000.0
18688,660500.0
18689,544000.0
18690,643000.0
18691,966000.0
18692,418000.0
18693,689600.0
18694,486000.0
18695,747000.0
18696,620000.0
18697,375400.0
18698,573600.0
18699,452900.0
18700,861400.0
18701,581800.0
18702,785100.0
18703,885600.0
18704,859000.0
18705,1078000.0
18706,463470.0
18707,503000.0
18708,981400.0
18709,647200.0
18710,889600.0
18711,530600.0
18712,900600.0
18713,364200.0
18714,385200.0
18715,530800.0
18716,406400.0
18717,1031600.0
18718,604200.0
18719,898000.0
18720,680000.0
18721,486400.0
18722,374500.0
18723,682600.0
18724,955800.0
18725,559000.0
18726,309200.0
18727,478200.0
18728,363600.0
18729,764200.0
18730,537700.0
18731,1538000.0
18732,569900.0
18733,369600.0
18734,530200.0
18735,425200.0
18736,413400.0
18737,1023000.0
18738,583000.0
18739,540000.0
18740,702300.0
18741,342400.0
18742,399400.0
18743,1127000.0
18744,613000.0
18745,737400.0
18746,477400.0
18747,1031000.0
18748,414300.0
18749,720600.0
18750,554000.0
18751,721000.0
18752,531560.0
18753,503800.0
