ID,PRICE
18510,630216.8471633344
18511,1609606.0959040956
18512,976353.4173035542
18513,440448.532691306
18514,284895.77467986854
18515,481761.67928278295
18516,382952.63239493134
18517,248933.5833076563
18518,470329.18570384127
18519,372625.75907320785
18520,496089.97897078923
18521,849456.1197704854
18522,662406.0918075193
18523,682425.4461001067
18524,502049.1561481451
18525,519010.3584619664
18526,1223124.4440701727
18527,729156.3090336701
18528,605997.1262850657
18529,469750.6592120893
18530,442207.58271321893
18531,429792.6710105671
18532,603334.1560706409
18533,671391.6414458735
18534,698808.889926775
18535,1093393.4500201233
18536,1130627.1248114463
18537,325072.27227858285
18538,306190.36124896747
18539,1844808.4993273932
18540,429063.31802310765
18541,479402.76888111443
18542,1144075.4350683498
18543,365037.4986293631
18544,298593.13444755354
18545,1218696.85401919
18546,1062739.9855040575
18547,817387.711157629
18548,1377265.5326741503
18549,510987.15691124543
18550,518989.4368336559
18551,617462.4003616308
18552,365634.69518472016
18553,492877.54272310936
18554,524870.8626939979
18555,664588.7084479837
18556,425073.41963752365
18557,663222.0509531018
18558,1045405.9445830655
18559,764189.7016816703
18560,621128.055909305
18561,679017.6454383507
18562,555961.637847945
18563,446492.58620642213
18564,401432.4091786197
18565,600070.5833820015
18566,358670.78527344204
18567,985001.1908561643
18568,525773.6615865852
18569,846007.0432406906
18570,461751.5975635376
18571,506425.68424435094
18572,602271.1061992928
18573,475700.2989145866
18574,794583.0384120863
18575,373123.1477155651
18576,924953.7458345094
18577,410199.77280055796
18578,242211.78203686912
18579,1425055.490589796
18580,524182.32091257774
18581,397794.45286704635
18582,745928.1421265382
18583,407249.4153793226
18584,631635.3449367366
18585,656794.7693969115
18586,472353.15285267547
18587,373275.8091185905
18588,566771.1226596213
18589,431244.3512355174
18590,634172.7806600677
18591,716290.4369518978
18592,606746.9616436083
18593,524727.1163124482
18594,862120.4635891295
18595,961503.7294775215
18596,291423.32152278535
18597,348488.08532436495
18598,602190.2173670855
18599,985170.3567991799
18600,478819.1803426452
18601,277193.4871487773
18602,474647.14592453156
18603,495003.48053358274
18604,1538138.3450129863
18605,810376.7383527203
18606,525094.4852169143
18607,1907175.1346731316
18608,285841.9221338072
18609,938506.3721341479
18610,548576.9697689045
18611,1579573.0636732236
18612,449352.2925121781
18613,1144926.401451338
18614,728378.751348215
18615,373454.00409565226
18616,621455.9037218745
18617,381190.40082184726
18618,766662.0684563885
18619,306163.2914030408
18620,359439.8100314351
18621,625415.9846051728
18622,377902.58330314903
18623,417888.80921215203
18624,849902.1324455258
18625,348267.33936777007
18626,467475.4413994584
18627,1228194.3929391815
18628,988313.4630074
18629,1388677.4573918039
18630,773638.1528543277
18631,588847.9099790431
18632,731672.5879943677
18633,362121.90660956455
18634,741717.7789654676
18635,546433.9045142325
18636,400331.217930352
18637,588604.4737278069
18638,833053.2240845234
18639,487230.31154625764
18640,488731.6617838939
18641,464785.11555609206
18642,398381.5172589577
18643,282999.0138912754
18644,599145.4593252649
18645,772860.0384179874
18646,1374290.050034464
18647,557895.3884034981
18648,746768.4734969955
18649,617170.0951343854
18650,354284.74440465285
18651,134711.0661339153
18652,529184.1503932399
18653,508506.6202163168
18654,608994.7181049426
18655,847718.7851147068
18656,407449.28652663575
18657,556408.0363034039
18658,664467.9412181142
18659,492638.4046968358
18660,666470.3326961927
18661,416390.90347790753
18662,346615.5260803421
18663,471382.0401213392
18664,710590.8618121243
18665,489472.00773727935
18666,326152.14644882904
18667,268092.6109074196
18668,424747.0728723616
18669,690670.9207579729
18670,1167439.4377052963
18671,715528.586473534
18672,325167.38322725456
18673,447450.1658945695
18674,907348.6602713274
18675,564421.7416851226
18676,448542.8546478296
18677,332045.7245709525
18678,320179.3568868674
18679,866653.0719165624
18680,583886.11174099
18681,351396.93160531315
18682,724382.8278473503
18683,406997.48852426204
18684,511793.8995436783
18685,502656.56778703723
18686,510294.1109694331
18687,740767.2684855118
18688,536377.5183955657
18689,479661.6983357525
18690,584385.8017880595
18691,467766.0159123698
18692,677139.6701428891
18693,605278.7933791114
18694,357265.66086145694
18695,661301.3236445939
18696,561416.7088516997
18697,322826.9465229449
18698,559793.5183028555
18699,424369.7188373451
18700,737687.6407009718
18701,622457.3915273441
18702,594085.2025189062
18703,1035413.3781754976
18704,1284921.3486275994
18705,486192.1132097192
18706,321445.013049118
18707,760436.8495302462
18708,918057.5442314919
18709,486062.53740687954
18710,346532.28437468596
18711,439254.3717568293
18712,985377.5644013138
18713,566739.2891432137
18714,416546.7386826623
18715,452512.521689177
18716,327329.98995548947
18717,957066.6659820309
18718,569091.4933967537
18719,752725.2238752381
18720,596145.3948023951
18721,492778.219134802
18722,895345.9127004168
18723,716195.4573719299
18724,1199879.4804942515
18725,509481.1588743615
18726,309519.9534005088
18727,522435.18890459486
18728,455987.36421233654
18729,511910.5106521081
18730,861214.019750172
18731,1478582.6002615427
18732,745754.9996641765
18733,342464.0251337612
18734,501310.6558710671
18735,786146.9531609985
18736,564048.1543334617
18737,1073943.29507764
18738,476970.46175317036
18739,453743.31667395734
18740,759948.5481375358
18741,378062.4037661318
18742,382764.4882600052
18743,916834.953583413
18744,443405.6277393524
18745,866155.8741132475
18746,572653.7924466023
18747,1189423.4167930735
18748,365535.4566139392
18749,674758.8170405176
18750,513611.61238656
18751,581538.3332397842
18752,569292.8398710286
18753,900208.1519721093
18754,722746.9108859388
18755,346179.6108868155
18756,947340.0382203368
18757,583018.6040088225
18758,1001221.5247288011
18759,558896.5716904656
18760,1832113.1095668224
18761,399075.9677457652
18762,1067883.6755820205
18763,296030.8661023631
18764,1756901.5062751013
18765,588017.8321639419
18766,592703.0984613884
18767,762137.563631325
18768,665269.3404590284
18769,513518.243985976
18770,527538.9367478938
18771,328287.7590040489
18772,569590.0943035618
18773,544167.5607218246
18774,1027018.6321019449
18775,449781.66852944915
18776,325639.9213554659
18777,395091.29943083506
18778,734271.9307670831
18779,1316026.6649842563
18780,2006470.671668309
18781,529417.8330073595
18782,541212.4168078518
18783,358591.58197571844
18784,417102.81006151345
18785,635735.184812022
18786,509496.2590936557
18787,377505.39183256286
18788,340556.5918084981
18789,363817.10649156914
18790,524845.7383858254
18791,935589.8429554744
18792,475389.0875088182
18793,342031.7265009182
18794,443486.6275819988
18795,1303595.885507339
18796,371176.6601991685
18797,562547.6903054735
18798,487190.9449090499
18799,457661.5620950932
18800,797760.6368251564
18801,391381.4852034602
18802,1226860.3671282274
18803,764989.509450316
18804,279253.4616070537
18805,356282.7861902065
18806,438446.60529494466
18807,396748.5523037482
18808,903009.4568988949
18809,371890.65682299493
18810,495510.5697125541
18811,1069432.673298717
18812,548399.8403486764
18813,1399758.8190970072
18814,478013.2126095269
18815,582255.0993671902
18816,255333.0128166505
18817,382179.7638328766
18818,358858.54634568136
18819,892649.3831406798
18820,328473.26614371705
18821,704361.9197367183
18822,793531.2168460779
18823,696337.2056061225
18824,284229.98866208096
18825,434346.1224318597
18826,931410.6497519988
18827,435791.6193396408
18828,616160.4441803334
18829,197674.30846626667
18830,816932.9329119888
18831,451007.0216471374
18832,776956.2813023583
18833,833139.7914998324
18834,507109.4113975072
18835,556440.4354409407
18836,856534.1682927721
18837,725093.5721735043
18838,402711.15023529396
18839,1235164.460500735
18840,287404.25341162
18841,408230.5618434649
18842,950566.0622327535
18843,715721.6471892534
18844,402607.4081720897
18845,435983.27998485643
18846,621146.7688454128
18847,589818.5320226518
18848,370347.1491899217
18849,361847.92372531485
18850,760727.9587080111
18851,627166.5051906576
18852,472508.2382006178
18853,287427.1609976848
18854,355141.3912295096
18855,699807.4941548059
18856,552219.5723409689
18857,873949.4475065476
18858,464394.415255134
18859,401885.05572551227
18860,669284.7807746789
18861,457892.1488778571
18862,772850.061233439
18863,656368.9810465643
18864,811877.5689735122
18865,476464.5242611143
18866,353312.9251265865
18867,489924.1953205384
18868,276201.48105307156
18869,617735.0986734295
18870,460492.09536940587
18871,433559.1961082991
18872,1593962.2766976384
18873,718548.6761580597
18874,325956.89557389857
18875,985107.7490168546
18876,300161.2999127487
18877,1122420.2154600394
18878,476526.24547927873
18879,891736.8907227515
18880,383484.93744711997
18881,707815.9745406638
18882,705156.2859398912
18883,426805.42949410813
18884,488392.07414145244
18885,1452370.4736033482
18886,453801.2272359542
18887,422079.8917231958
18888,573869.575304336
18889,837385.0060192778
18890,519898.50324248604
18891,387686.7973407924
18892,1006617.9202591726
18893,431484.9568674217
18894,540933.3993414721
18895,803511.3009055102
18896,1535222.981214396
18897,678442.3528524388
18898,334749.48689123674
18899,462477.1866665385
18900,399277.01173940493
18901,485912.04075702076
18902,580031.1225963052
18903,490879.85896685475
18904,406083.162223867
18905,960537.678459836
18906,1332568.978220815
18907,769684.9734482811
18908,339501.62234216975
18909,543561.2523889745
18910,1363234.7240377958
18911,436810.36936728336
18912,781796.10411135
18913,569466.6402216519
18914,751417.2608378511
18915,690244.0706655084
18916,433978.76813575166
18917,457314.63175587024
18918,515015.5573151158
18919,464890.22091547004
18920,552724.1672040285
18921,832892.0847175166
18922,432565.6325094614
18923,1648053.3337425904
18924,661970.0706128089
18925,665296.262683955
18926,844034.3259564165
18927,407738.1323985882
18928,782926.2305061336
18929,428615.59226169874
18930,389173.78830012656
18931,811397.5022952936
18932,819889.19552414
18933,466998.4143917691
18934,1623852.8604505039
18935,367107.35098016524
18936,918266.260097085
18937,1570963.2885511995
18938,843524.8058979172
18939,763275.5329097023
18940,506588.79878235626
18941,555111.6213217534
18942,308115.99899889843
18943,739522.1458199845
18944,525824.2024938761
18945,516736.7125665313
18946,315365.8289152657
18947,736088.8731082988
18948,507212.231245751
18949,696337.2056061225
18950,902206.3858840746
18951,754300.1543534223
18952,1161347.4699277012
18953,303608.98386469256
18954,1210911.8282873384
18955,600306.6501097175
18956,516825.74896179826
18957,557837.3512549178
18958,657890.7477435835
18959,367122.61049353174
18960,592984.2066083545
18961,735460.6033025444
18962,680889.4184440733
18963,705477.0063361985
