ID,PRICE
18510,600520.8999071432
18511,1517233.0196611357
18512,1002553.9686544454
18513,465721.93788581464
18514,253190.0301081092
18515,486242.609960756
18516,366225.16910420323
18517,269664.52747237985
18518,472881.7888837835
18519,484120.25783178816
18520,489474.1765322679
18521,893148.9917184123
18522,643404.946371439
18523,720488.7145290716
18524,477748.8216708573
18525,450141.8861569438
18526,1335781.7822987358
18527,687007.4550077032
18528,676726.2099629061
18529,466463.36592823215
18530,412223.43136895477
18531,456306.5317295539
18532,630064.3231171531
18533,662028.649822218
18534,664973.0963690361
18535,1100966.1282536658
18536,1166285.8352305426
18537,342738.9390042638
18538,356905.50813089637
18539,1982374.0815883486
18540,434866.1016545335
18541,457184.6217820178
18542,1146190.5766230498
18543,327609.40301873744
18544,283762.453390473
18545,1370635.2885510137
18546,976171.7463518
18547,864215.6998896312
18548,1280151.5609429737
18549,555606.0268672941
18550,533140.8829361337
18551,644935.8417897323
18552,373766.70020010683
18553,460419.98742378794
18554,539669.7088390137
18555,650047.9219305959
18556,425688.65120672504
18557,658029.3203864219
18558,947717.4924332724
18559,780778.4826188206
18560,574005.4463514581
18561,759679.0403361206
18562,548406.2139311354
18563,439061.7185027213
18564,386388.50084935356
18565,581535.1502367829
18566,351966.7134309972
18567,995061.1441203614
18568,504115.5852653502
18569,822316.3704613011
18570,477992.83565250813
18571,563804.3234139316
18572,572252.9869268571
18573,524451.7405203333
18574,790434.3072646649
18575,382915.33363378834
18576,951555.121690899
18577,360617.59378296905
18578,292864.9856696597
18579,1486466.8115592333
18580,573341.3380823919
18581,406129.61646895856
18582,727458.3425522449
18583,373984.5839020576
18584,529055.5158688994
18585,694991.7375997525
18586,461791.46134719107
18587,355949.8705032928
18588,602675.6376248553
18589,410480.8769416133
18590,578910.7530857129
18591,666840.8472695025
18592,665828.2776647027
18593,535645.8076276239
18594,893920.0358575385
18595,1036688.8880136955
18596,265950.6965156639
18597,335494.5859203585
18598,563224.7096719005
18599,1031047.4540540755
18600,497573.32624968846
18601,278307.109787658
18602,456946.810431402
18603,484483.1383809794
18604,1510180.1454105307
18605,768167.5875308788
18606,524991.7638462526
18607,1962699.7206730056
